page,country,clicks,impressions,ctr,position
https://gptbot.uz/ru/digital-marketing-tashkent/,uzb,0,9,0,52.77777777777778
https://gptbot.uz/ru/digital-strategiya-dlya-biznesa/,bgr,0,3,0,74.66666666666667
https://gptbot.uz/ru/digital-strategiya-dlya-biznesa/,ukr,0,1,0,13
https://gptbot.uz/ru/gde-polzovatsya-gpt-besplatno/,che,0,1,0,9
https://gptbot.uz/ru/gde-polzovatsya-gpt-besplatno/,uzb,0,1,0,7
https://gptbot.uz/ru/gpt-chat/,are,0,4,0,7.75
https://gptbot.uz/ru/gpt-chat/,arm,0,1,0,8
https://gptbot.uz/ru/gpt-chat/,aze,0,1,0,4
https://gptbot.uz/ru/gpt-chat/,blr,0,3,0,4.666666666666666
https://gptbot.uz/ru/gpt-chat/,cmr,0,1,0,8
https://gptbot.uz/ru/gpt-chat/,cze,0,1,0,4
https://gptbot.uz/ru/gpt-chat/,deu,0,7,0,4.857142857142858
https://gptbot.uz/ru/gpt-chat/,est,0,1,0,4
https://gptbot.uz/ru/gpt-chat/,gbr,0,1,0,9
https://gptbot.uz/ru/gpt-chat/,geo,0,1,0,4
https://gptbot.uz/ru/gpt-chat/,hkg,0,3,0,6.666666666666667
https://gptbot.uz/ru/gpt-chat/,isr,0,2,0,6
https://gptbot.uz/ru/gpt-chat/,jor,0,1,0,4
https://gptbot.uz/ru/gpt-chat/,kaz,0,32,0,5.6875
https://gptbot.uz/ru/gpt-chat/,kor,0,2,0,4.5
https://gptbot.uz/ru/gpt-chat/,nld,0,1,0,2
https://gptbot.uz/ru/gpt-chat/,pol,0,1,0,4
https://gptbot.uz/ru/gpt-chat/,sau,0,2,0,8
https://gptbot.uz/ru/gpt-chat/,swe,0,2,0,4
https://gptbot.uz/ru/gpt-chat/,tur,0,6,0,4.666666666666666
https://gptbot.uz/ru/gpt-chat/,ukr,0,1,0,2
https://gptbot.uz/ru/gpt-dlya-biznesa-v-uzbekistane/,uzb,0,2,0,70.5
https://gptbot.uz/ru/gpt-dlya-biznesa/,uzb,0,1,0,68
https://gptbot.uz/ru/gpt-dlya-ucheby/,rus,0,13,0,29.923076923076923
https://gptbot.uz/ru/gpt-na-russkom/,uzb,0,2,0,6.5
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,bgr,0,2,0,10.5
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,blr,0,1,0,11
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,deu,0,4,0,7
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,fra,0,9,0,8.444444444444445
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,gbr,0,1,0,9
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,hun,0,1,0,11
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,ita,0,1,0,8
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,kaz,0,1,0,14
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,lva,0,2,0,10
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,nor,0,1,0,10
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,pol,0,1,0,8
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,rus,0,7,0,13
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,tkm,0,1,0,10
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,tur,0,1,0,11
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,ukr,0,3,0,56
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,usa,0,4,0,8.25
https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,uzb,0,11,0,9.181818181818182
https://gptbot.uz/ru/instagram-direct-bot/,esp,0,1,0,17
https://gptbot.uz/ru/instagram-direct-bot/,kgz,0,1,0,10
https://gptbot.uz/ru/instagram-direct-bot/,rus,0,41,0,21.853658536585368
https://gptbot.uz/ru/instagram-direct-bot/,twn,0,1,0,11
https://gptbot.uz/ru/instagram-direct-bot/,vnm,0,2,0,8
https://gptbot.uz/ru/internet-reklama-tashkent/,uzb,0,10,0,10.6
https://gptbot.uz/ru/kontekstnaya-reklama-tashkent/,uzb,0,10,0,54
https://gptbot.uz/ru/lokalnoe-seo-tashkent/,uzb,0,1,0,70
https://gptbot.uz/ru/luchshie-razrabotchiki-chat-botov-tashkent/,uzb,0,27,0,18.40740740740741
https://gptbot.uz/ru/otzyvy/,rus,0,1,0,27
https://gptbot.uz/ru/performance-marketing-tashkent/,uzb,0,1,0,9
https://gptbot.uz/ru/razrabotka-saytov-tashkent/,rus,0,1,0,109
https://gptbot.uz/ru/razrabotka-telegram-bota-tashkent/,uzb,0,8,0,94
https://gptbot.uz/ru/sayt-s-ai-botom/,rus,0,3,0,91
https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,usa,0,1,0,52
https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,uzb,0,177,0,32.728813559322035
https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,uzb,0,57,0,36.85964912280702
https://gptbot.uz/ru/sozdanie-sayta-dlya-biznesa/,uzb,0,10,0,51
https://gptbot.uz/ru/stoimost-chat-bota/,rus,0,2,0,53
https://gptbot.uz/ru/stoimost-chat-bota/,uzb,0,13,0,42.69230769230769
https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,uzb,0,18,0,11.833333333333334
https://gptbot.uz/ru/tarify-ai-chat/,uzb,0,1,0,10
https://gptbot.uz/ru/telegram-ads-uzbekistan/,kaz,0,4,0,8.75
https://gptbot.uz/ru/telegram-ads-uzbekistan/,rus,0,4,0,23
https://gptbot.uz/ru/telegram-ads-uzbekistan/,tur,0,1,0,10
https://gptbot.uz/ru/telegram-ads-uzbekistan/,uzb,0,33,0,14.818181818181818
https://gptbot.uz/ru/telegram-ads-uzbekistan/,ven,0,1,0,9
https://gptbot.uz/ru/telegram-bot-dlya-biznesa/,arg,0,1,0,15
https://gptbot.uz/ru/telegram-bot-dlya-biznesa/,uzb,0,4,0,15
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,bgd,0,2,0,35.5
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,bra,0,11,0,37.90909090909091
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,idn,0,1,0,36
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,ind,0,3,0,30.666666666666668
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,kaz,0,2,0,31
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,mex,0,1,0,24
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,rus,0,29,0,34.89655172413793
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,tur,0,1,0,49
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,ukr,0,1,0,23
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,usa,0,1,0,36
https://gptbot.uz/uz/,uzb,0,14,0,8.857142857142858
https://gptbot.uz/uz/ai-bot-yoki-menejer/,uzb,0,1,0,96
https://gptbot.uz/uz/biz-haqimizda/,uzb,0,5,0,34.8
https://gptbot.uz/uz/biznes-uchun-ai-bot/,uzb,0,8,0,6.375
https://gptbot.uz/uz/blog/ai-bot-narxlari-va-tariflari-b2c-uchun/,uzb,0,1,0,9
https://gptbot.uz/uz/blog/ai-botni-biznes-uchun-qanday-tanlash/,uzb,0,1,0,36
https://gptbot.uz/uz/blog/ai-chat-nima-va-qanday-turlari-bor/,uzb,0,1,0,1
https://gptbot.uz/uz/blog/bepul-sayt-yaratish-yoki-buyurtma/,uzb,0,1,0,10
https://gptbot.uz/uz/blog/biznes-uchun-ai-bot-nima-oddiy-tushuntirish/,uzb,0,11,0,12.090909090909092
https://gptbot.uz/uz/blog/chat-gpt-uzbek-biznes-uchun/,uzb,0,3,0,7.333333333333333
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,blr,0,1,0,8
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,deu,0,1,0,6
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,fra,0,3,0,9.666666666666666
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,hkg,0,1,0,6
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,hrv,0,1,0,8
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,irn,0,2,0,9
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,isr,0,1,0,5
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,kaz,0,7,0,9.285714285714286
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,kgz,0,1,0,10
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,kor,0,29,0,7.724137931034483
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,ltu,0,1,0,10
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,sau,0,3,0,8.333333333333332
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,tjk,0,2,0,6
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,tur,0,6,0,9.5
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,usa,0,2,0,8
https://gptbot.uz/uz/blog/chatgpt-ozbekistonda-vpnsiz-ishlaydimi/,vnm,0,1,0,10
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,afg,0,1,0,4
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,aze,0,1,0,5
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,bel,0,1,0,10
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,bgr,0,1,0,8
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,can,0,2,0,8
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,cze,0,1,0,3
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,egy,0,1,0,4
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,esp,0,2,0,2.5
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,fra,0,5,0,8.2
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,gbr,0,7,0,8.571428571428571
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,geo,0,2,0,7
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,hrv,0,3,0,6.333333333333333
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,irn,0,9,0,5.888888888888889
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,jor,0,3,0,4.666666666666666
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,jpn,0,2,0,7.5
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,kgz,0,50,0,5.82
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,kor,0,7,0,4.857142857142858
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,nld,0,12,0,7.166666666666667
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,phl,0,1,0,5
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,pol,0,6,0,7.166666666666667
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,prt,0,1,0,3
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,rou,0,1,0,5
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,sau,0,10,0,4.1
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,swe,0,13,0,4.461538461538462
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,syr,0,3,0,5
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,tjk,0,76,0,6.276315789473684
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,ukr,0,5,0,5.2
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,usa,0,7,0,7.142857142857143
https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,zzz,0,3,0,5.333333333333333
https://gptbot.uz/uz/blog/chatgpt-uzbek-tilida-promptlar/,kaz,0,1,0,10
https://gptbot.uz/uz/blog/chatgpt-uzbek-tilida-promptlar/,kgz,0,2,0,7
https://gptbot.uz/uz/blog/chatgpt-uzbek-tilida-promptlar/,tur,0,1,0,84
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,are,0,1,0,5
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,aze,0,2,0,8
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,blr,0,3,0,6.666666666666667
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,can,0,1,0,11
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,chn,0,1,0,7
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,cze,0,1,0,8
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,deu,0,7,0,7
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,fra,0,1,0,10
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,hkg,0,4,0,5.5
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,idn,0,1,0,6
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,ind,0,1,0,10
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,irn,0,3,0,5.333333333333333
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,isr,0,3,0,7.333333333333333
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,jpn,0,8,0,6.75
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,kaz,0,25,0,7.24
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,kgz,0,46,0,7.760869565217392
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,ltu,0,1,0,10
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,nld,0,5,0,6.4
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,pol,0,1,0,9
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,qat,0,2,0,9
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,sau,0,5,0,7.2
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,svk,0,1,0,5
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,swe,0,2,0,8.5
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,syr,0,1,0,7
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,tkm,0,9,0,5.666666666666667
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,tur,0,37,0,7.972972972972973
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,uga,0,1,0,8
https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,usa,0,1,0,4
https://gptbot.uz/uz/blog/domen-va-hosting-qanday-tanlanadi/,uzb,0,3,0,7.666666666666667
https://gptbot.uz/uz/blog/instagram-direct-ai-bot-qanday-ishlaydi/,aze,0,1,0,19
https://gptbot.uz/uz/blog/instagram-direct-ai-bot-qanday-ishlaydi/,uzb,0,38,0,7.7368421052631575
https://gptbot.uz/uz/blog/marketing-nima/,gbr,0,1,0,22
https://gptbot.uz/uz/blog/marketing-nima/,rus,0,1,0,5
https://gptbot.uz/uz/blog/marketing-nima/,usa,0,1,0,55
https://gptbot.uz/uz/blog/marketing-nima/,uzb,0,12,0,30.666666666666668
https://gptbot.uz/uz/blog/sayt-yaratish-narxi-toshkent-2026/,uzb,0,1,0,16
https://gptbot.uz/uz/blog/seo-xizmati-narxi-ozbekiston-2026/,uzb,0,1,0,46
https://gptbot.uz/uz/blog/smm-nima/,uzb,0,13,0,52.84615384615385
https://gptbot.uz/uz/blog/target-reklama-nima/,uzb,0,33,0,8.030303030303031
https://gptbot.uz/uz/blog/telegram-bot-biznes-uchun-narxi-uzbekistonda/,uzb,0,2,0,4
https://gptbot.uz/uz/blog/telegram-botda-payme-click-humo-tolovlarini-qabul-qilish/,uzb,0,5,0,8.8
https://gptbot.uz/uz/blog/toshkentda-biznes-uchun-chat-bot-qaysi-kanal/,uzb,0,1,0,59
https://gptbot.uz/uz/boss-digital/,uzb,0,1,0,40
https://gptbot.uz/uz/chat-bot-narxi/,uzb,0,2,0,143.5
https://gptbot.uz/uz/gpt-bot-biznes-uchun/,uzb,0,35,0,12.914285714285715
https://gptbot.uz/uz/gpt-uzbek-tilida-ai-chat/,uzb,0,11,0,15.272727272727273
https://gptbot.uz/uz/gpt-uzbek-tilida/,blr,0,3,0,5.333333333333333
https://gptbot.uz/uz/gpt-uzbek-tilida/,chn,0,1,0,6
https://gptbot.uz/uz/gpt-uzbek-tilida/,deu,0,3,0,7.666666666666667
https://gptbot.uz/uz/gpt-uzbek-tilida/,egy,0,1,0,10
https://gptbot.uz/uz/gpt-uzbek-tilida/,fra,0,1,0,7
https://gptbot.uz/uz/gpt-uzbek-tilida/,gbr,0,2,0,5
https://gptbot.uz/uz/gpt-uzbek-tilida/,gin,0,1,0,3
https://gptbot.uz/uz/gpt-uzbek-tilida/,hkg,0,1,0,5
https://gptbot.uz/uz/gpt-uzbek-tilida/,hrv,0,1,0,9
https://gptbot.uz/uz/gpt-uzbek-tilida/,irn,0,3,0,4
https://gptbot.uz/uz/gpt-uzbek-tilida/,isr,0,1,0,9
https://gptbot.uz/uz/gpt-uzbek-tilida/,kaz,0,14,0,6.357142857142857
https://gptbot.uz/uz/gpt-uzbek-tilida/,kgz,0,18,0,6.5
https://gptbot.uz/uz/gpt-uzbek-tilida/,kor,0,7,0,8.285714285714285
https://gptbot.uz/uz/gpt-uzbek-tilida/,ltu,0,1,0,6
https://gptbot.uz/uz/gpt-uzbek-tilida/,nld,0,1,0,6
https://gptbot.uz/uz/gpt-uzbek-tilida/,tjk,0,13,0,6.461538461538462
https://gptbot.uz/uz/gpt-uzbek-tilida/,tkm,0,1,0,7
https://gptbot.uz/uz/gpt-uzbek-tilida/,usa,0,2,0,7
https://gptbot.uz/uz/instagram-bot-biznes-uchun/,uzb,0,1,0,7
https://gptbot.uz/uz/instagram-uchun-ai-menejer/,uzb,0,10,0,7
https://gptbot.uz/uz/internet-reklama-toshkent/,usa,0,1,0,18
https://gptbot.uz/uz/ozbekiston-boylab-chat-bot/,uzb,0,2,0,86
https://gptbot.uz/uz/sayt-yaratish/,uzb,0,21,0,58.523809523809526
https://gptbot.uz/uz/seo-xizmati/,uzb,0,3,0,21
https://gptbot.uz/uz/smm-xizmatlari/,uzb,0,16,0,38.5
https://gptbot.uz/uz/telegram-bot-biznes-uchun/,uzb,0,21,0,15.714285714285714
https://gptbot.uz/uz/whatsapp-bot-biznes-uchun/,uzb,0,2,0,35.5
